,ProductId,UserId,Score
453659,B001ELL350,A23X9QV9XPU9MG,4
453665,B0004MUFWW,A26HFSVLAGULIM,5
453695,B0045TCLRC,AZV26LP92E6WU,5
453705,B001EO63JI,A36MP37DITBU6F,5
453715,B00634YDEQ,A10H24TDLK2VDP,3
453722,B00634YDEQ,A26NFIQ7KWI8Y7,4
453743,B00634YDEQ,A1GGWEX2RW0IRW,4
453748,B00634YDEQ,A3NN3VV31VGXRC,5
453755,B00634YDEQ,A1KZUXE70GYNGO,4
453793,B001GVIRCU,A3I5YPJZMTG1QO,5
453795,B001GVIRCU,A20EEWWSFMZ1PN,5
453816,B00472U12O,AYGJ96W5KQMUJ,5
453833,B001H32FTI,A3JOYNYL458QHP,1
453835,B001ELL35K,A175N19FS2B4J,1
453837,B001ELL35K,A2BUSR3U0RVFAM,3
453853,B000G7TBUW,A3N4CUW4UYC9I3,5
453859,B000G7TBUW,A1W0F3F6EXIAKP,5
453861,B000G7TBUW,A2A8KWCE8RKB9T,5
453872,B000G7TBUW,A17MDFE1GIGNEP,5
453878,B000G7TBUW,AGW1F5N8HV3AS,5
453896,B001HXI0V0,A2II09GQGWOMTQ,5
453939,B006N3I32K,A1KOCGNDLF2VUR,5
453972,B003QNLV3I,A34C98SJU4M7DD,5
453974,B003QNLV3I,A31J176KH7ZZEY,5
453976,B003QNLV3I,A3LWC833HQIG7J,5
453984,B0026LIN3C,A3OXRFCJI67IMN,5
453987,B0026LIN3C,A3OXRFCJI67IMN,5
453989,B0026LIN3C,A1ZU55TM45Y2R8,5
453995,B0026LIN3C,A1BD342U8BF3UC,5
454017,B001DYMG36,ABDCYK04CL6O4,5
454018,B001DYMG36,A25C2M3QF9G7OQ,5
454037,B0039ZEDZG,A1WX42M589VAMQ,3
454100,B001E4Q54G,A250AXLRBVYKB4,4
454106,B001E4Q54G,A1B4MIXYVIKMU2,5
454107,B001E4Q54G,A1JAPP1CXRG57A,4
454108,B001E4Q54G,A11ED8O95W2103,2
454109,B004YT5ZTY,A3NEAETOSXDBOM,5
454110,B004YT5ZTY,AY12DBB0U420B,5
454143,B005HW44LW,A2GP06TFJJ69D,5
454158,B001ZWMMJY,A2W9B725TZBXOX,5
454170,B002U8ZQHC,A6GMEO3VRY51S,5
454172,B004PD4FFO,A1IOGEZUZPII8C,5
454177,B000KOQHWG,A1ODOGXEYECQQ8,5
454179,B000KOQHWG,ADLVFFE4VBT8,5
454198,B000YSTI7Y,A23E9ZPS2RQZS0,4
454213,B00015YTS8,A11YOTONCPRQ9S,4
454214,B00015YTS8,A1XQMQMF07QZQS,4
454258,B002GWMCCE,A1FVW47U1G96QV,5
454263,B002GWMCCE,A2NQWPJ8EBWM3L,5
454274,B003NQRTRA,A2TPH171QFO6ZH,2
454280,B0040PSTPO,A2D1OUM1P2SK4M,5
454314,B000QV1NWC,AMP7TQRWAIE84,5
454361,B001AV90PE,AGWAA2G57TQ1U,5
454363,B006ZL8T6U,A8P8KPVXCWV9R,4
454376,B0019K981W,ATJN4KEHJBOC8,5
454380,B0019K981W,AAX6FRNBEU9PK,5
454385,B0041BSZGA,A1J52MX2YDWSU0,5
454386,B0041BSZGA,A1ZH9LWMX5UCFJ,5
454400,B007JXVR76,AYBCQ12Z5ZPQG,5
454402,B007JXVR76,AKZKG2Z7CNV27,1
454428,B001FA1E7M,A1IUL785XKEAD,5
454430,B001FA1E7M,A3OXHLG6DIBRW8,5
454432,B001FA1E7M,A3NEAETOSXDBOM,5
454433,B001FA1E7M,A2TFHMXBU9HG3P,5
454452,B003KYM9B6,A2MF0C4E7GYCI,5
454454,B004B9WCNE,A2XPGNJ8YUPHM0,5
454455,B003GTOIPA,A315S3F1NHG7Y8,5
454473,B000R4USAQ,AJGU56YG8G1DQ,5
454481,B0049NGEIQ,A1X1CEGHTHMBL1,5
454532,B000B6KRFQ,A2YMCPP3KW9IXU,5
454538,B000ES6Z48,AIIR8E34EDKCQ,5
454555,B000XNAXLK,A87RT63V7SMD3,5
454557,B001ELL5OE,A1ZQI0ZOZ2AON9,5
454560,B0013EF3OA,A32T2H8150OJLU,5
454561,B0013EF3OA,A1PI8VBCXXSGC7,5
454570,B000FDP5WA,A2YSFKX18XTHED,5
454592,B000LRILNK,A28Q0JA9H8WZOD,5
454596,B0009F3SC8,A1YUL9PCJR3JTY,5
454604,B0009F3SC8,A3H7NPNDMGLOU4,5
454621,B0009F3SC8,A2S78HC3GA9W8M,5
454642,B0009F3SC8,A2D72VZ2YNPSFG,5
454645,B0009F3SC8,A1I34N9LFOSCX7,5
454657,B0029NMDJM,A9101KNY0S3H2,5
454658,B0029NMDJM,A2T5VEAFT6PUH3,4
454660,B0029NMDJM,A3V9TR2U1KISVK,1
454664,B0029NMDJM,A2A5OQT2N7S5AX,2
454666,B0029NMDJM,A3072VKAJZ18X0,5
454667,B0029NMDJM,A2T5VEAFT6PUH3,4
454668,B0029NMDJM,A2T5VEAFT6PUH3,4
454669,B0029NMDJM,A2T5VEAFT6PUH3,5
454670,B0029NMDJM,A2T5VEAFT6PUH3,5
454672,B0029NMDJM,A34U4Y40W1GW9I,5
454681,B0029NMDJM,A376Q8PHJN4W0A,2
454683,B0029NMDJM,A2IUBJJBH9PF9R,5
454684,B0029NMDJM,A9101KNY0S3H2,5
454689,B0029NMDJM,A3V9TR2U1KISVK,1
454690,B0029NMDJM,A3V9TR2U1KISVK,1
454699,B001II480G,A1HZHZ9XH5RR7N,5
454702,B001II480G,AZXKAH2DE6C8A,3
454712,B001II480G,A3TD1O4EC26NT2,5
454730,B001II480G,A2Y8IDC1FKGNJC,4
454744,B001XWRLRE,AG4LBEYRCWT9S,2
454751,B004344Q4K,A2XNOB1T796Y6B,3
454754,B004344Q4K,A3P84TZX9X1B3X,4
454755,B004344Q4K,A2TJG4N8LNJW23,4
454762,B001GKSHP8,A2MNB77YGJ3CN0,5
454767,B0045H2YF8,AJB5P7GVR0MT8,3
454790,B005WW0GB4,A1TMAVN4CEM8U8,5
454807,B002AQP5IE,A3RGN75LHYAG8U,5
454819,B002AQP5IE,A26X7W5UM5QFT4,5
454831,B002AQP5IE,A2VBL3JMMB282U,5
454837,B002AQP5IE,A6TOGEJT5XSCI,5
454840,B002AQP5IE,A33U8304RD0F6B,5
454841,B002AQP5IE,A1051DBTLWP5A2,5
454855,B002AQP5IE,A3ICDLUQ3V2QY2,4
454862,B002AQP5IE,AR5YCBPFBPMHE,5
454878,B001HTJ1LW,A3EBHHCZO6V2A4,5
454890,B00019TVC8,A6GMEO3VRY51S,5
454895,B000HNHER2,A2VUD4SPJO4V33,4
454908,B000PKFZA0,A1WE8KTC20NY65,4
454909,B001E5DZZM,A3PJZ8TU8FDQ1K,5
454917,B001E5DZZM,A1TJT6GXDGNN8Q,5
454924,B001E5DZZM,AI0NMYA3LKXW1,4
454933,B002VC3H0A,A2OOQ59V7YWYL1,2
454960,B0019LQ03K,A2MOJANFPX353G,5
454973,B001E5DZZW,A7XO1DM6W3DOS,5
454976,B001E5DZZW,A1UAZ6MNSZKB7G,5
454987,B0014ET1S8,A35V32HZEGZH04,5
454988,B0014ET1S8,A22BPC7LRSGSYQ,5
454990,B0014ET1S8,A250AXLRBVYKB4,5
454993,B0014ET1S8,A37MH7ICH80QOX,5
454996,B0014ET1S8,A35TIC6B8MVKWG,5
455006,B003KI006S,A4JSQFCKVKX2A,3
455007,B003KI006S,ARD5NJPT3E59,5
455009,B000XIZLUS,A2OEUROGZDTXUJ,4
455013,B000XIZLUS,A353U0L2HAMSHV,5
455038,B000XIZLUS,A1DJ9FOEOA0WF1,5
455042,B000XIZLUS,ATN552TF5V40Z,5
455054,B000XIZLUS,A3QNQQKJTL76H0,5
455097,B000MICPUI,A2II54B3VA45LN,1
455108,B000MICPUI,AOINAOO0NQRGN,4
455147,B001IZM92I,AMRMK86X3PKXD,4
455151,B001IZM92I,A3B1360JOYS0GJ,2
455156,B001IZM92I,A2JP9E1H0SF392,5
455166,B001IZM92I,A12D1F0XB6E4PO,5
455172,B001IZM92I,A2C8O554YMY2ZL,1
455181,B0044CNF5W,A3O1I3KB7L1R9S,4
455182,B0044CNF5W,A3BBC8E7QT7N9I,4
455188,B0044CNF5W,A1KOCGNDLF2VUR,5
455194,B0044CNF5W,ANCOMAI0I7LVG,4
455195,B0044CNF5W,A1V1EP514B5H7Y,5
455196,B0044CNF5W,A2MNB77YGJ3CN0,4
455223,B000ANFS3Q,ATJN4KEHJBOC8,2
455231,B0014ET2FK,A1ZSF5CJ0A4CIO,1
455233,B003DNL9W4,A4902TQB4NGRJ,3
455235,B003DNL9W4,ALSAOZ1V546VT,5
455264,B000E682D2,A2UTU1T0P7YTSG,5
455266,B000E682D2,A250AXLRBVYKB4,4
455270,B002H02Y6O,A1KH5JOTGUPJD,2
455295,B005HG9ERW,AG6JWI77UMETS,4
455296,B005HG9ERW,A1ZCSSCAGBCD49,5
455299,B005HG9ERW,A3U0S17XYK8XMJ,3
455301,B005HG9ERW,A4VMQ6ZTSXSSL,3
455302,B005HG9ERW,A3DOPYDOS49I3T,4
455304,B005HG9ERW,A3OJX18B60PJR9,5
455306,B005HG9ERW,A1LA4K5JF78BER,4
455310,B005HG9ERW,A3BAE79NXFDXGV,4
455311,B005HG9ERW,AKCZIJ6ZHE41D,3
455312,B005HG9ERW,A2UEB48LAWFUCW,4
455314,B005HG9ERW,A2BN9DIBP9A0XG,3
455316,B005HG9ERW,AFFVUZEGP1FDQ,1
455317,B005HG9ERW,A1LHAXBM5GBJS2,3
455318,B005HG9ERW,A3G7BEJJCPD6DS,3
455319,B005HG9ERW,A25C5MVVCIYT5D,4
455324,B005HG9ERW,A3VI2VETB90ZG5,5
455327,B005HG9ERW,A1BT6TL7UCIC5Y,3
455329,B005HG9ERW,A1OWRLSD7LTSQ9,4
455333,B005HG9ERW,A3MUSWDCTZINQZ,4
455336,B005HG9ERW,A1I477ADGMLVJM,3
455339,B005HG9ERW,A3KDO3XV0MK1GX,4
455341,B005HG9ERW,A3H7NPNDMGLOU4,4
455344,B005HG9ERW,A1ZENB34HH2EIM,4
455345,B005HG9ERW,ANTN61S4L7WG9,5
455346,B005HG9ERW,A32XGYDA14KT13,5
455347,B005HG9ERW,A1JMR1N9NBYJ1X,4
455348,B005HG9ERW,A1ZPY91VE3IDN1,4
455349,B005HG9ERW,A1F1A0QQP2XVH5,5
455360,B005HG9ERW,A26LD9FQHTM8ZH,4
455365,B005HG9ERW,A2RHV42BTJSVON,4
455366,B005HG9ERW,A1MKPMJPD22YY,3
455368,B005HG9ERW,A44OY8EFDM4IP,4
455369,B005HG9ERW,A2WN1QF8GSVHYV,5
455371,B005HG9ERW,A1E5WXNTI7EO2A,4
455372,B005HG9ERW,A34UVV757IKPVB,3
455373,B005HG9ERW,A39WWMBA0299ZF,5
455375,B005HG9ERW,AYNAH993VDECT,4
455376,B005HG9ERW,AXAJXJZUL2J5P,3
455381,B005HG9ERW,A18GJ9MYYO6GCQ,3
455384,B005HG9ERW,A3T4OHEAHOJ700,3
455386,B005HG9ERW,A27O5ZUFAEWT9L,4
455387,B005HG9ERW,A277TO3PKKNYDH,4
455388,B005HG9ERW,A35JP8KSV9281K,3
455389,B005HG9ERW,A2WB4OWBUH2VQX,5
455390,B005HG9ERW,A235UFZGCFN3J5,4
455392,B005HG9ERW,ADLVFFE4VBT8,3
455394,B005HG9ERW,A2H2I5FY1PUHP1,2
455395,B005HG9ERW,AJQDIT55SZ3ZX,3
455396,B005HG9ERW,A3AWV00ZU7MSK1,3
455400,B005HG9ERW,ADP8ROI8NMNL2,2
455403,B005HG9ERW,A29M09QBG9TZLP,5
455404,B005HG9ERW,AN0U0GNJJPEUR,5
455405,B005HG9ERW,A2OCDK0BOW6UCY,4
455406,B005HG9ERW,A1OMXVXXP07F05,3
455407,B005HG9ERW,A1LG1DKUZXGJ6J,3
455408,B005HG9ERW,A19XMHRB3G4DIR,4
455412,B005HG9ERW,A2V0I904FH7ABY,4
455413,B005HG9ERW,A3U029B8Z5WGI2,3
455418,B005HG9ERW,A1AEPMPA12GUJ7,4
455420,B005HG9ERW,A2YKWYC3WQJX5J,5
455421,B005HG9ERW,A23WE733QT4WGJ,2
455422,B005HG9ERW,AGEKVD8JPZQMT,4
455425,B005HG9ERW,A1BK60GZ4QME6I,4
455427,B005HG9ERW,A2V9DTXTQ5YIMK,3
455428,B005HG9ERW,A1YJMG0QJXZLD4,5
455430,B005HG9ERW,A1SCANWWQTEG9I,2
455433,B005HG9ERW,A3MDETK0D5UAIN,3
455434,B005HG9ERW,A3A7Y3TSPPZU9T,5
455436,B005HG9ERW,A36K2N527TXXJN,5
455438,B005HG9ERW,AQ6AGWKWMTY8H,4
455441,B005HG9ERW,A2V92F5R7MLCVI,4
455442,B005HG9ERW,A9KLAL1CXZ0W5,4
455443,B005HG9ERW,A1ODOGXEYECQQ8,4
455444,B005HG9ERW,AYB4ELCS5AM8P,5
455445,B005HG9ERW,A1KEK09ZA6J9P8,5
455446,B005HG9ERW,AEL6CQNQXONBX,4
455448,B005HG9ERW,A1UQBFCERIP7VJ,4
455449,B005HG9ERW,A1F7YU6O5RU432,5
455451,B005HG9ERW,ALNFHVS3SC4FV,5
455452,B005HG9ERW,A2YB7DLC3FOR7W,5
455453,B005HG9ERW,A3VBXQKRM7A4JR,4
455454,B005HG9ERW,A1ITRGMT80D5TK,5
455457,B005HG9ERW,A3BKNXX8QFIXIV,5
455458,B005HG9ERW,A1R1BFJCMWX0Y3,4
455459,B005HG9ERW,A1A1BM6N28X9J0,3
455461,B005HG9ERW,A1W415JP5WEAJK,4
455463,B005HG9ERW,A11I1I9QLMAM1A,4
455464,B005HG9ERW,A1VYFEJM12ZP11,4
455465,B005HG9ERW,AOEUN9718KVRD,3
455466,B005HG9ERW,A3QNQQKJTL76H0,4
455470,B005HG9ERW,A31RULW0KNYJ5H,5
455473,B005HG9ERW,A3094EPI56GKZ6,5
455474,B005HG9ERW,A2XSY4L7GDHV4W,4
455476,B005HG9ERW,A1PI8VBCXXSGC7,4
455477,B005HG9ERW,A34BZM6S9L7QI4,3
455479,B005HG9ERW,A1ZU55TM45Y2R8,4
455480,B005HG9ERW,ALDAF4VVLFRHP,3
455481,B005HG9ERW,A31BD4RXCON7QO,4
455482,B005HG9ERW,A353U0L2HAMSHV,4
455485,B005HG9ERW,A3LGT6UZL99IW1,4
455486,B005HG9ERW,A1V1EP514B5H7Y,3
455487,B005HG9ERW,A32EOHLFZYXJEP,4
455488,B005HG9ERW,A1UMSB7LAW0RIR,5
455489,B005HG9ERW,APP35M28G2U51,5
455490,B005HG9ERW,A2NUBL2UYWPBWR,3
455491,B005HG9ERW,A2ZY49IDE6TY5I,3
455492,B005HG9ERW,AKJHHD5VEH7VG,4
455494,B005HG9ERW,A2X3L31KCXBHCL,5
455499,B005HG9ERW,A2E7RX6AFUDQEX,5
455501,B005HG9ERW,A2XNOB1T796Y6B,3
455504,B005HG9ERW,A2SZLNSI5KOQJT,3
455505,B005HG9ERW,A1L7R2764ED46Y,1
455506,B005HG9ERW,A91TB0WX94MHP,4
455507,B005HG9ERW,ADY836HK6QSYR,3
455508,B005HG9ERW,A2YW1MG1GKU8XD,3
455511,B005HG9ERW,AQM0K7MBBT4AY,5
455512,B005HG9ERW,A15T9G38F589KM,3
455516,B005HG9ERW,A2GPJR489OIH42,4
455521,B005HG9ERW,A2S26YGSVXBCFL,4
455522,B005HG9ERW,A3EFSLEMHNPP6A,4
455524,B005HG9ERW,ANEDXRFDZDL18,3
455527,B005HG9ERW,AQZH7YTWQPOBE,3
455530,B005HG9ERW,AVJJ2D4G5I0Z4,5
455536,B005HG9ERW,A3N4CUW4UYC9I3,4
455538,B005HG9ERW,A2W9I628I6SE1U,5
455540,B005HG9ERW,A3DZFEICHK5LF2,4
455541,B005HG9ERW,A1RF9YK4BK5TRH,3
455542,B005HG9ERW,A3BFDEBT5IV4UN,4
455543,B005HG9ERW,A1RRMZKOMZ2M7J,3
455547,B005HG9ERW,A217CC8F7N5717,5
455549,B005HG9ERW,A2DPYMNI2HCIOI,4
455551,B005HG9ERW,A36MP37DITBU6F,5
455552,B005HG9ERW,A10PEXB6XAQ5XF,3
455553,B005HG9ERW,A18OUQEK7IZ2F2,4
455554,B005HG9ERW,A1P2XYD265YE21,4
455559,B005HG9ERW,A2GY5WCU9PKTMI,3
455560,B005HG9ERW,A2WW57XX2UVLM6,4
455561,B005HG9ERW,A10ZBR6O8S8OCY,3
455562,B005HG9ERW,A22S7D0LP8GRDH,2
455563,B005HG9ERW,A1QBOC76MIOJYP,5
455564,B005HG9ERW,AC6LV5D2RKTIR,2
455572,B005HG9ERW,A2HTPS0JV3Q8ZD,5
455574,B005HG9ERW,A3JHC8O59WDHFZ,2
455575,B005HG9ERW,A379IB3EYAEL5,2
455576,B005HG9ERW,AWIF8AR75LL9L,2
455577,B005HG9ERW,AHKPZ11JT110F,2
455578,B005HG9ERW,A3PIW7ZF4C5ZJL,2
455579,B005HG9ERW,A2AWVROFGSZU4E,4
455580,B005HG9ERW,A2YQ2ZI65F37N8,5
455582,B005HG9ERW,A3F3B6HY9RJI04,4
455587,B005HG9ERW,A3PECZX773ME74,3
455591,B005HG9ERW,A3GRN6J64F2C3X,5
455596,B005HG9ERW,A2PSC7LUNIDEAH,4
455599,B005HG9ERW,ATLO3YXU2BC16,5
455600,B005HG9ERW,AIEEK7AHXKZCC,5
455601,B005HG9ERW,A2SLX6UHHYCMCV,3
455602,B005HG9ERW,A186ZAYP2L4CDZ,3
455604,B005HG9ERW,A3MZNRSDQ32UUH,3
455610,B005HG9ERW,A2R1HUYHXV7H18,4
455612,B005HG9ERW,A25C2M3QF9G7OQ,3
455614,B005HG9ERW,A2MUGFV2TDQ47K,3
455616,B005HG9ERW,A1VF5LN6SHFVFJ,4
455624,B005HG9ERW,ASJ0MKRFZC47B,5
455628,B005HG9ERW,A3QS4WWC1LCA6H,5
455629,B005HG9ERW,A35HOUWHAYZZN6,3
455632,B005HG9ERW,A1X3ESYZ79H59E,2
455633,B005HG9ERW,A3F2VVIQIY6U64,3
455634,B005HG9ERW,A2MJ8OL2FYN7CW,4
455635,B005HG9ERW,A25KVM6GJBLISZ,4
455636,B005HG9ERW,A3RR2P5IS3DGPR,5
455640,B005HG9ERW,A1VQBEW0G4IH1J,2
455642,B005HG9ERW,A1HRYC60VTMYC0,5
455644,B005HG9ERW,A1ONZ8JRPLBNUI,5
455645,B005HG9ERW,A1RLP0R1N8H8C4,3
455646,B005HG9ERW,A3NOBH42C7UI5M,4
455647,B005HG9ERW,A2L6BT1PVV9YN0,5
455648,B005HG9ERW,A33Y8C4818EJL0,4
455649,B005HG9ERW,A215WH6RUDUCMP,5
455651,B005HG9ERW,A321W4SSC0F6AP,3
455652,B005HG9ERW,A2L6QS8SVHT9RG,3
455653,B005HG9ERW,A3SMV35531YME,5
455654,B005HG9ERW,A3QVAKVRAH657N,5
455656,B005HG9ERW,AS44QEHT3KSPK,4
455657,B005HG9ERW,A1ZGHA3IJV01BK,3
455661,B005HG9ERW,A2XIOXRRYX0KZY,5
455664,B005HG9ERW,A22CW0ZHY3NJH8,4
455667,B005HG9ERW,A11OTLEDSW8ZXD,4
455670,B005HG9ERW,A23RZIU0N8K2KR,4
455671,B005HG9ERW,ALSAOZ1V546VT,5
455675,B005HG9ERW,A16PUD6V3KAZ0Q,3
455676,B005HG9ERW,AJ2FDNZ3COBFN,4
455677,B005HG9ERW,AW7BIYHXUIZ62,5
455678,B005HG9ERW,AYOMAHLWRQHUG,2
455685,B005Q8BP4G,A325RWA8LHK2QJ,4
455692,B000FZ0TCY,A2NI95Y8UNE85D,5
455705,B000FZ0TCY,AHYRTWABDAG1H,5
455722,B001ONRO2O,A1ZH9LWMX5UCFJ,5
455739,B004IXWMG0,A3POAWC2JPQQQP,1
455756,B000OXCYKC,A2GHU8I0P3HFRW,4
455817,B000HDMUPI,A37Z843SR49K8P,5
455820,B003DNL9WE,A2YIO225BTKVPU,5
455834,B007HERNSO,A1Y23S418988R8,5
455835,B007HERNSO,A33U8304RD0F6B,5
455841,B007HERNSO,A1Z4LX3Q1YMF84,5
455843,B007HERNSO,A14RZUPW44KCPF,5
455844,B007HERNSO,A35R32TA60XD57,5
455847,B007HERNSO,A2FRFAQCWZJT3Q,3
455858,B001UUEWIA,A1L9O8FL2REQTE,5
455870,B008K9TOU0,AQQLWCMRNDFGI,4
455878,B008K9TOU0,A1F9Z42CFF9IAY,5
455936,B000HKFJHW,A2GEZJHBV92EVR,5
455977,B001E5E0KG,A13MKSASQ6YWL7,5
455991,B001E5E0KG,A1YP5WLIHGG136,5
455995,B004MTHTJ0,A3RR2P5IS3DGPR,4
456001,B000EIP6MA,A3HKCFUS9TYB1F,5
456004,B0029JHX2S,A3PZ4AXTY9J1DZ,4
456005,B0029JHX2S,A2QDOJFFLFGF18,5
456011,B0029JHX2S,A18LN2FR7EHDYM,5
456038,B0079J7YHW,A3IR8KHXQNV81,3
456041,B00166BN7G,AB0Y33G717HOU,5
456053,B002PB0RBO,A1YN7KUADY6QJ1,5
456064,B002PB0RBO,A2E3WMF9RWW2X2,5
456071,B002PB0RBO,AK8LOFYRZJJW0,4
456076,B00166BN7Q,AHQRU3MRORIWQ,5
456082,B00294Y65K,AO09RWV40IX78,5
456116,B001BM4W3W,A3NHUQ33CFH3VM,3
456117,B001BM4W3W,A39VNRG8P49QED,2
456127,B003BJZMSM,A3RYMO6S22FMM5,1
456134,B003BJZMSM,A2YYUOXGL9JGZT,5
456135,B003BJZMSM,A2YYUOXGL9JGZT,5
456145,B003BJZMSM,A11YOTONCPRQ9S,2
456146,B003BJZMSM,ANYAQ3TVKP69E,4
456149,B003BJZMSM,A3EIOMC103PG7W,5
456158,B003BJZMSM,A1UASXJKH475MV,3
456161,B003BJZMSM,A1H703P9ALYVM6,3
456162,B003BJZMSM,A2C9XE9I8RSKNX,2
456169,B003BJZMSM,A2JBZHQVQF7MV0,2
456171,B003BJZMSM,A1ANPMPOYVPMSB,2
456176,B003BJZMSM,A22JHOEDZED75E,3
456181,B003BJZMSM,A3BBC8E7QT7N9I,3
456182,B003BJZMSM,A1CVEGNOQ62A25,1
456192,B003BJZMSM,A39ILC0QR4E09L,5
456229,B003BJZMSM,A2YYUOXGL9JGZT,5
456230,B003BJZMSM,A2YYUOXGL9JGZT,5
456239,B003BJZMSM,A22JHOEDZED75E,4
456266,B003BJZMSM,A22JHOEDZED75E,4
456293,B001EO5Q0U,A2AVYSXICESSTK,3
456308,B001EO7INI,A39SCU7KSK7330,5
456309,B001EO7INI,A1RFM786MYBG8G,5
456331,B000G7TBKM,A2II09GQGWOMTQ,5
456338,B000G7TBKM,A12MQA7IMXZ7JT,4
456343,B000G7TBKM,A2A8KWCE8RKB9T,5
456345,B000G7TBKM,A2PSC7LUNIDEAH,5
456350,B000G7TBKM,A1PI8VBCXXSGC7,5
456352,B000G7TBKM,A16O0S1QROXGJM,2
456359,B000G7TBKM,A1Z54EM24Y40LL,5
456361,B000G7TBKM,A12D1F0XB6E4PO,5
456370,B000G7TBKM,A7MXWFCWVXJZE,5
456381,B0041CK6FW,AZV26LP92E6WU,5
456382,B002JVJU6S,A1WE8KTC20NY65,5
456383,B001UUJ910,A2YKWYC3WQJX5J,3
456385,B001UUJ910,AD2QRU9ZXBQZ1,2
456465,B000LKXH5E,A18L1CVUIQRE9L,5
456466,B000LKXH5E,A1LZJZIHUPLDV4,5
456493,B002JFZLZ8,A3HS7FAIHHW998,5
456502,B0014EW41E,A26N3GLFUNS4NL,5
456510,B002QZ2AZ0,A2A8KWCE8RKB9T,5
456516,B005G8A5F6,A3HPCRD9RX351S,3
456517,B005G8A5F6,A1J52MX2YDWSU0,5
456524,B001D6C13O,A281NPSIMI1C2R,5
456526,B001D6C13O,A281NPSIMI1C2R,5
456541,B0007A0PWQ,A1WX42M589VAMQ,5
456577,B000EDM8FS,AYWUHB7N8XGZQ,5
456582,B000EDM8FS,A1XQMQMF07QZQS,4
456584,B000EDM8FS,A39EW9DLVX70B9,5
456586,B000EDM8FS,A2FRFAQCWZJT3Q,5
456604,B000EDM8FS,AZV26LP92E6WU,5
456620,B000H2251S,A1Y39T2CT36YL0,5
456624,B003WEFU74,A2YIO225BTKVPU,5
456651,B000NO5CRY,ATJN4KEHJBOC8,3
456680,B004ISJK38,A2Y695A1DXMT1J,2
456692,B00068K7UE,A281NPSIMI1C2R,5
456776,B0009ETA6W,AF3BYMPWKWO8F,5
456779,B0009ETA6W,AOINAOO0NQRGN,5
456781,B0009ETA6W,AY12DBB0U420B,5
456788,B0009ETA6W,A2KIVODZRTGY4U,5
456836,B0009ETA6W,A3LDKPBIJTKCVD,5
456864,B000LKTZSM,A36MP37DITBU6F,5
456866,B000LKTZSM,A1R6PBUJB8LBGC,1
456880,B001EO7FXQ,A2OWR2PL3DLWS4,1
456899,B001EO5S2Q,A2E3WMF9RWW2X2,5
456928,B004X8TGVY,A1US7D4TJ492TO,5
456929,B004X8TGVY,A27XKZ73B03HZ5,4
456930,B004X8TGVY,A3HQAPXAJV7PRX,5
456935,B000G31KUA,A22Z9R91N8L7IQ,5
456947,B001650XUK,A14Q5D3QYA8FPV,5
456956,B000N2XM4Q,APP35M28G2U51,5
456960,B000N2XM4Q,AG7EF0SVBQOUX,4
456994,B0001FZG5I,A1Z54EM24Y40LL,3
456998,B001HYB2P0,A7G9M0IE7LABX,4
456999,B001HYB2P0,A2IUBJJBH9PF9R,5
457038,B001HYB2P0,A1WG5SD91EWYXZ,5
457041,B001HYB2P0,AXSV2IRQX2C20,4
457048,B001HYB2P0,A3VDQDVHDE4PYO,3
457060,B007NU3T3K,A1IU7S4HCK1XK0,4
457061,B004YUF89K,A2NOW4U7W3F7RI,5
457063,B000F6GZDA,A26HFSVLAGULIM,4
457102,B006OQLA44,A19123D9G66E0O,2
457111,B003EYXUXS,AKMEY1BSHSDG7,5
457112,B003EYXUXS,A1J52MX2YDWSU0,5
457116,B003EYXUXS,A1LFSTBR7L7PUT,1
457121,B000FK7PQW,A12ENBT314RFXR,5
457130,B000FK7PQW,A33AQPJYH7UUXR,5
457145,B000FK7PQW,A2YCEKVUN1W5F1,5
457150,B000FK7PQW,A26X7W5UM5QFT4,5
457161,B003Y5S0XW,ADB6MLJ02UXWJ,5
457164,B001CEG0VG,A1J5HIF41ENSMZ,4
457183,B001FA1KVC,A3ENN12GLNTUAF,5
457188,B0012XWYVC,A2I9IRYIQM8XJK,5
457189,B0012XWYVC,ACD4ORBZEJV6,4
457207,B000PGW24G,AIOPIWA4Q6GAJ,3
457219,B000JZHE1O,A2VUD4SPJO4V33,4
457224,B000ED7M3Q,A23X9QV9XPU9MG,5
457248,B000ED7M3Q,A6TOGEJT5XSCI,4
457252,B000ED7M3Q,A36PG3D7ILZEU2,1
457256,B000ED7M3Q,A12ENBT314RFXR,5
457346,B000FAPLYU,AVQIRN6E7J7UA,5
457348,B000FAPLYU,A2QB72NT6HE6WA,5
457357,B000FAPLYU,A1SPFZ5BOIMIXR,5
457371,B000LKTVUO,A2OWR5G2OAQF7C,5
457381,B000LKTVUO,A1KHGTWQRTYP17,4
457405,B003P9XGDG,A93LBTV617ZVC,5
457415,B003P9XGDG,A3D0HMC6RQT0N0,5
457416,B003P9XGDG,A2CZ98V784SRJ0,5
457439,B0056GKVWU,AIQDUKFB4X38M,4
457440,B0056GKVWU,A1HZHZ9XH5RR7N,5
457445,B004UB72L0,A2AVYSXICESSTK,5
457457,B0048AH9H0,A37GFKV81AL1VF,1
457458,B000FVWJ8K,A1YUL9PCJR3JTY,5
457475,B001CWX7EG,A2XL6TZM34HFV3,5
457507,B001CWX7EG,AK8LOFYRZJJW0,5
